transaction_id,timestamp,location,product,category,quantity,unit_price
T100210,2026-01-12 10:25:52,Library,Latte,Coffee,1,4.75
T100211,2026-01-12 10:12:18,Library,Bagel,Food,1,4.25
T100212,2026-01-12 10:21:17,Library,Cappuccino,Coffee,1,4.50
T100213,2026-01-12 11:55:58,Library,Cookie,Pastry,1,2.75
T100214,2026-01-12 11:50:03,Library,Croissant,Pastry,1,3.75
T100215,2026-01-12 11:51:47,Library,Cookie,Pastry,1,2.75
T100215,2026-01-12 11:51:47,Library,Hot Chocolate,Other Drink,1,4.00
T100216,2026-01-12 11:02:08,Library,Bagel,Food,1,4.25
T100217,2026-01-12 11:24:36,Library,Latte,Coffee,1,4.75
T100218,2026-01-12 11:23:23,Library,Drip Coffee,Coffee,1,3.25
T100219,2026-01-12 11:23:25,Library,Latte,Coffee,2,4.75
T100220,2026-01-12 11:01:47,Library,Tea,Tea,1,3.50
T100221,2026-01-12 11:07:16,Library,Muffin,Pastry,1,3.50
T100221,2026-01-12 11:07:16,Library,Croissant,Pastry,1,3.75
T100222,2026-01-12 11:31:12,Library,Breakfast Sandwich,Food,1,6.75
T100223,2026-01-12 11:57:45,Library,Drip Coffee,Coffee,1,3.25
T100224,2026-01-12 11:54:20,Library,Muffin,Pastry,1,3.50
T100224,2026-01-12 11:54:20,Library,Cappuccino,Coffee,1,4.50
T100225,2026-01-12 11:10:45,Library,Muffin,Pastry,1,3.50
T100225,2026-01-12 11:10:45,Library,Cold Brew,Coffee,1,4.50
T100226,2026-01-12 11:12:50,Library,Bagel,Food,1,4.25
T100227,2026-01-12 11:35:36,Library,Bagel,Food,1,4.25
T100228,2026-01-12 11:39:56,Library,Cappuccino,Coffee,3,4.50
T100229,2026-01-12 11:46:30,Library,Bagel,Food,1,4.25
T100230,2026-01-12 11:04:08,Library,Croissant,Pastry,1,3.75
T100230,2026-01-12 11:04:08,Library,Muffin,Pastry,1,3.50
T100230,2026-01-12 11:04:08,Library,Breakfast Sandwich,Food,1,6.75
T100230,2026-01-12 11:04:08,Library,Cookie,Pastry,1,2.75
T100231,2026-01-12 11:58:55,Library,Drip Coffee,Coffee,1,3.25
T100232,2026-01-12 11:10:10,Library,Muffin,Pastry,1,3.50
T100233,2026-01-12 11:33:57,Library,Drip Coffee,Coffee,1,3.25
T100234,2026-01-12 12:36:26,Library,Drip Coffee,Coffee,1,3.25
T100234,2026-01-12 12:36:26,Library,Tea,Tea,1,3.50
T100235,2026-01-12 12:19:30,Library,Breakfast Sandwich,Food,1,6.75
T100236,2026-01-12 12:29:04,Library,Latte,Coffee,1,4.75
T100236,2026-01-12 12:29:04,Library,Cold Brew,Coffee,1,4.50
T100237,2026-01-12 12:09:20,Library,Cappuccino,Coffee,2,4.50
T100237,2026-01-12 12:09:20,Library,Bagel,Food,1,4.25
T100238,2026-01-12 12:06:20,Library,Drip Coffee,Coffee,1,3.25
T100239,2026-01-12 12:09:06,Library,Cookie,Pastry,1,2.75
T100240,2026-01-12 12:26:15,Library,Breakfast Sandwich,Food,1,6.75
T100240,2026-01-12 12:26:15,Library,Cookie,Pastry,1,2.75
T100240,2026-01-12 12:26:15,Library,Latte,Coffee,1,4.75
T100241,2026-01-12 12:32:29,Library,Cappuccino,Coffee,1,4.50
T100242,2026-01-12 12:25:32,Library,Latte,Coffee,1,4.75
T100243,2026-01-12 12:03:03,Library,Hot Chocolate,Other Drink,1,4.00
T100244,2026-01-12 12:43:30,Library,Drip Coffee,Coffee,1,3.25
T100245,2026-01-12 12:08:56,Library,Cold Brew,Coffee,1,4.50
T100246,2026-01-12 12:02:25,Library,Tea,Tea,1,3.50
T100247,2026-01-12 12:18:04,Library,Cold Brew,Coffee,1,4.50
T100248,2026-01-12 12:52:39,Library,Drip Coffee,Coffee,2,3.25
T100248,2026-01-12 12:52:39,Library,Cold Brew,Coffee,1,4.50
T100249,2026-01-12 12:21:35,Library,Bagel,Food,1,4.25
T100249,2026-01-12 12:21:35,Library,Tea,Tea,1,3.50
T100249,2026-01-12 12:21:35,Library,Drip Coffee,Coffee,1,3.25
T100250,2026-01-12 12:21:51,Library,Cold Brew,Coffee,1,4.50
T100251,2026-01-12 12:32:08,Library,Croissant,Pastry,1,3.75
T100252,2026-01-12 13:44:07,Library,Cold Brew,Coffee,1,4.50
T100253,2026-01-12 13:26:44,Library,Tea,Tea,1,3.50
T100254,2026-01-12 13:30:55,Library,Bagel,Food,1,4.25
T100254,2026-01-12 13:30:55,Library,Tea,Tea,1,3.50
T100255,2026-01-12 13:42:30,Library,Cappuccino,Coffee,1,4.50
T100256,2026-01-12 13:58:34,Library,Cappuccino,Coffee,1,4.50
T100257,2026-01-12 13:46:43,Library,Muffin,Pastry,1,3.50
T100257,2026-01-12 13:46:43,Library,Latte,Coffee,1,4.75
T100258,2026-01-12 13:35:19,Library,Cookie,Pastry,1,2.75
T100259,2026-01-12 13:18:45,Library,Muffin,Pastry,1,3.50
T100260,2026-01-12 13:22:35,Library,Bagel,Food,1,4.25
T100260,2026-01-12 13:22:35,Library,Drip Coffee,Coffee,1,3.25
T100260,2026-01-12 13:22:35,Library,Cold Brew,Coffee,2,4.50
T100261,2026-01-12 13:52:22,Library,Breakfast Sandwich,Food,1,6.75
T100261,2026-01-12 13:52:22,Library,Cappuccino,Coffee,1,4.50
T100261,2026-01-12 13:52:22,Library,Latte,Coffee,1,4.75
T100262,2026-01-12 13:12:52,Library,Cookie,Pastry,1,2.75
T100263,2026-01-12 13:08:06,Library,Hot Chocolate,Other Drink,1,4.00
T100263,2026-01-12 13:08:06,Library,Croissant,Pastry,1,3.75
T100264,2026-01-12 13:40:14,Library,Cold Brew,Coffee,1,4.50
T100265,2026-01-12 13:06:43,Library,Drip Coffee,Coffee,1,3.25
T100265,2026-01-12 13:06:43,Library,Cookie,Pastry,1,2.75
T100266,2026-01-12 13:59:56,Library,Cold Brew,Coffee,1,4.50
T100266,2026-01-12 13:59:56,Library,Cookie,Pastry,1,2.75
T100266,2026-01-12 13:59:56,Library,Croissant,Pastry,1,3.75
T100267,2026-01-12 13:05:41,Library,Tea,Tea,1,3.50
T100268,2026-01-12 13:59:02,Library,Latte,Coffee,1,4.75
T100268,2026-01-12 13:59:02,Library,Latte,Coffee,3,4.75
T100268,2026-01-12 13:59:02,Library,Cold Brew,Coffee,1,4.50
T100269,2026-01-12 13:59:47,Library,Breakfast Sandwich,Food,1,6.75
T100269,2026-01-12 13:59:47,Library,Drip Coffee,Coffee,1,3.25
T100269,2026-01-12 13:59:47,Library,Drip Coffee,Coffee,1,3.25
T100270,2026-01-12 13:41:34,Library,Breakfast Sandwich,Food,1,6.75
T100271,2026-01-12 13:32:29,Library,Breakfast Sandwich,Food,1,6.75
T100272,2026-01-12 13:46:29,Library,Muffin,Pastry,1,3.50
T100272,2026-01-12 13:46:29,Library,Cappuccino,Coffee,1,4.50
T100273,2026-01-12 13:43:48,Library,Hot Chocolate,Other Drink,1,4.00
T100274,2026-01-12 13:25:52,Library,Cappuccino,Coffee,1,4.50
T100275,2026-01-12 13:06:11,Library,Cold Brew,Coffee,2,4.50
T100275,2026-01-12 13:06:11,Library,Drip Coffee,Coffee,1,3.25
T100275,2026-01-12 13:06:11,Library,Cappuccino,Coffee,1,4.50
T100275,2026-01-12 13:06:11,Library,Tea,Tea,1,3.50
T100276,2026-01-12 13:23:44,Library,Croissant,Pastry,1,3.75
T100277,2026-01-12 13:10:25,Library,Breakfast Sandwich,Food,1,6.75
T100277,2026-01-12 13:10:25,Library,Bagel,Food,1,4.25
T100278,2026-01-12 13:40:58,Library,Cold Brew,Coffee,1,4.50
T100278,2026-01-12 13:40:58,Library,Cookie,Pastry,1,2.75
T100278,2026-01-12 13:40:58,Library,Cold Brew,Coffee,1,4.50
T100279,2026-01-12 13:44:35,Library,Bagel,Food,1,4.25
T100279,2026-01-12 13:44:35,Library,Breakfast Sandwich,Food,1,6.75
T100279,2026-01-12 13:44:35,Library,Muffin,Pastry,1,3.50
T100280,2026-01-12 13:50:05,Library,Tea,Tea,1,3.50
T100281,2026-01-12 14:13:37,Library,Cold Brew,Coffee,1,4.50
T100282,2026-01-12 14:34:03,Library,Drip Coffee,Coffee,2,3.25
T100282,2026-01-12 14:34:03,Library,Muffin,Pastry,1,3.50
T100282,2026-01-12 14:34:03,Library,Cookie,Pastry,1,2.75
T100283,2026-01-12 14:26:23,Library,Cold Brew,Coffee,1,4.50
T100283,2026-01-12 14:26:23,Library,Cookie,Pastry,1,2.75
T100283,2026-01-12 14:26:23,Library,Hot Chocolate,Other Drink,1,4.00
T100283,2026-01-12 14:26:23,Library,Tea,Tea,1,3.50
T100284,2026-01-12 14:22:07,Library,Tea,Tea,1,3.50
T100285,2026-01-12 14:46:14,Library,Muffin,Pastry,2,3.50
T100285,2026-01-12 14:46:14,Library,Cold Brew,Coffee,1,4.50
T100286,2026-01-12 14:27:34,Library,Latte,Coffee,1,4.75
T100287,2026-01-12 14:09:17,Library,Cookie,Pastry,1,2.75
T100288,2026-01-12 14:02:51,Library,Tea,Tea,2,3.50
T100288,2026-01-12 14:02:51,Library,Cookie,Pastry,1,2.75
T100289,2026-01-12 14:04:06,Library,Cold Brew,Coffee,1,4.50
T100289,2026-01-12 14:04:06,Library,Cookie,Pastry,1,2.75
T100290,2026-01-12 14:02:25,Library,Tea,Tea,1,3.50
T100291,2026-01-12 14:49:03,Library,Cookie,Pastry,1,2.75
T100292,2026-01-12 14:58:46,Library,Tea,Tea,1,3.50
T100293,2026-01-12 14:52:20,Library,Cookie,Pastry,2,2.75
T100294,2026-01-12 14:33:14,Library,Cappuccino,Coffee,1,4.50
T100295,2026-01-12 14:37:56,Library,Latte,Coffee,1,4.75
T100295,2026-01-12 14:37:56,Library,Tea,Tea,1,3.50
T100296,2026-01-12 14:22:41,Library,Bagel,Food,1,4.25
T100296,2026-01-12 14:22:41,Library,Cold Brew,Coffee,1,4.50
T100297,2026-01-12 14:24:11,Library,Cold Brew,Coffee,1,4.50
T100297,2026-01-12 14:24:11,Library,Cappuccino,Coffee,1,4.50
T100298,2026-01-12 14:51:29,Library,Tea,Tea,2,3.50
T100298,2026-01-12 14:51:29,Library,Cappuccino,Coffee,1,4.50
T100298,2026-01-12 14:51:29,Library,Hot Chocolate,Other Drink,2,4.00
T100299,2026-01-12 14:54:23,Library,Croissant,Pastry,1,3.75
T100300,2026-01-12 14:17:24,Library,Tea,Tea,1,3.50
T100300,2026-01-12 14:17:24,Library,Latte,Coffee,1,4.75
T100301,2026-01-12 14:46:42,Library,Cold Brew,Coffee,1,4.50
T100302,2026-01-12 14:21:19,Library,Drip Coffee,Coffee,2,3.25
T100302,2026-01-12 14:21:19,Library,Cookie,Pastry,1,2.75
T100302,2026-01-12 14:21:19,Library,Cappuccino,Coffee,1,4.50
T100303,2026-01-12 15:53:15,Library,Hot Chocolate,Other Drink,1,4.00
T100304,2026-01-12 15:16:48,Library,Cookie,Pastry,1,2.75
T100304,2026-01-12 15:16:48,Library,Cold Brew,Coffee,1,4.50
T100305,2026-01-12 15:50:22,Library,Croissant,Pastry,1,3.75
T100306,2026-01-12 15:58:56,Library,Hot Chocolate,Other Drink,1,4.00
T100307,2026-01-12 15:02:53,Library,Cookie,Pastry,1,2.75
T100307,2026-01-12 15:02:53,Library,Muffin,Pastry,1,3.50
T100308,2026-01-12 15:53:40,Library,Croissant,Pastry,1,3.75
T100309,2026-01-12 15:32:29,Library,Tea,Tea,1,3.50
T100310,2026-01-12 15:39:58,Library,Cold Brew,Coffee,1,4.50
T100311,2026-01-12 15:35:26,Library,Tea,Tea,1,3.50
T100312,2026-01-12 15:18:01,Library,Croissant,Pastry,1,3.75
T100313,2026-01-12 15:58:11,Library,Drip Coffee,Coffee,1,3.25
T100314,2026-01-12 15:12:39,Library,Bagel,Food,1,4.25
T100315,2026-01-12 15:25:05,Library,Cold Brew,Coffee,1,4.50
T100316,2026-01-12 15:44:14,Library,Breakfast Sandwich,Food,1,6.75
T100317,2026-01-12 15:54:41,Library,Drip Coffee,Coffee,1,3.25
T100317,2026-01-12 15:54:41,Library,Tea,Tea,1,3.50
T100318,2026-01-12 15:00:44,Library,Cold Brew,Coffee,1,4.50
T100319,2026-01-12 15:50:21,Library,Cookie,Pastry,1,2.75
T100320,2026-01-12 15:33:58,Library,Latte,Coffee,1,4.75
T100321,2026-01-12 15:56:36,Library,Drip Coffee,Coffee,1,3.25
T100322,2026-01-12 15:59:17,Library,Tea,Tea,1,3.50
T100322,2026-01-12 15:59:17,Library,Cookie,Pastry,1,2.75
T100322,2026-01-12 15:59:17,Library,Muffin,Pastry,1,3.50
T100323,2026-01-12 15:25:59,Library,Latte,Coffee,1,4.75
T100324,2026-01-12 15:53:54,Library,Cookie,Pastry,1,2.75
T100325,2026-01-12 15:48:47,Library,Cookie,Pastry,1,2.75
T100326,2026-01-12 15:32:47,Library,Drip Coffee,Coffee,1,3.25
T100326,2026-01-12 15:32:47,Library,Breakfast Sandwich,Food,1,6.75
T100326,2026-01-12 15:32:47,Library,Muffin,Pastry,2,3.50
T100326,2026-01-12 15:32:47,Library,Cold Brew,Coffee,1,4.50
T100327,2026-01-12 15:01:40,Library,Cookie,Pastry,1,2.75
T100328,2026-01-12 16:17:06,Library,Latte,Coffee,1,4.75
T100329,2026-01-12 16:35:32,Library,Drip Coffee,Coffee,1,3.25
T100330,2026-01-12 16:05:38,Library,Cold Brew,Coffee,1,4.50
T100330,2026-01-12 16:05:38,Library,Cappuccino,Coffee,1,4.50
T100331,2026-01-12 16:05:46,Library,Cookie,Pastry,2,2.75
T100331,2026-01-12 16:05:46,Library,Tea,Tea,1,3.50
T100331,2026-01-12 16:05:46,Library,Cold Brew,Coffee,1,4.50
T100332,2026-01-12 16:19:17,Library,Drip Coffee,Coffee,1,3.25
T100333,2026-01-12 16:26:19,Library,Drip Coffee,Coffee,1,3.25
T100334,2026-01-12 16:15:46,Library,Tea,Tea,1,3.50
T100334,2026-01-12 16:15:46,Library,Latte,Coffee,1,4.75
T100335,2026-01-12 16:25:21,Library,Cold Brew,Coffee,1,4.50
T100335,2026-01-12 16:25:21,Library,Breakfast Sandwich,Food,1,6.75
T100336,2026-01-12 16:38:08,Library,Tea,Tea,1,3.50
T100337,2026-01-12 16:30:20,Library,Cold Brew,Coffee,1,4.50
T100338,2026-01-12 16:47:44,Library,Cookie,Pastry,1,2.75
T100338,2026-01-12 16:47:44,Library,Cold Brew,Coffee,1,4.50
T100339,2026-01-12 16:50:25,Library,Cookie,Pastry,1,2.75
T100340,2026-01-12 16:34:11,Library,Tea,Tea,2,3.50
T100340,2026-01-12 16:34:11,Library,Cold Brew,Coffee,1,4.50
T100341,2026-01-12 16:28:51,Library,Croissant,Pastry,1,3.75
T100342,2026-01-12 16:50:50,Library,Cold Brew,Coffee,1,4.50
T100343,2026-01-12 16:15:16,Library,Croissant,Pastry,1,3.75
T100343,2026-01-12 16:15:16,Library,Drip Coffee,Coffee,3,3.25
T100344,2026-01-12 16:30:37,Library,Cold Brew,Coffee,2,4.50
T100345,2026-01-12 17:32:47,Library,Tea,Tea,1,3.50
T100346,2026-01-12 17:28:23,Library,Muffin,Pastry,1,3.50
T100347,2026-01-12 17:32:09,Library,Drip Coffee,Coffee,1,3.25
T100348,2026-01-12 17:26:58,Library,Latte,Coffee,2,4.75
T100348,2026-01-12 17:26:58,Library,Cold Brew,Coffee,1,4.50
T100348,2026-01-12 17:26:58,Library,Cold Brew,Coffee,1,4.50
T100349,2026-01-12 17:20:04,Library,Bagel,Food,1,4.25
T100350,2026-01-12 17:54:21,Library,Hot Chocolate,Other Drink,1,4.00
T100350,2026-01-12 17:54:21,Library,Cookie,Pastry,1,2.75
T100351,2026-01-12 17:11:35,Library,Tea,Tea,2,3.50
T100352,2026-01-12 17:14:51,Library,Latte,Coffee,1,4.75
T100353,2026-01-12 17:27:25,Library,Tea,Tea,1,3.50
T100354,2026-01-12 17:37:27,Library,Croissant,Pastry,1,3.75
T100355,2026-01-12 17:48:45,Library,Drip Coffee,Coffee,1,3.25
T100355,2026-01-12 17:48:45,Library,Cookie,Pastry,1,2.75
T100356,2026-01-12 17:20:12,Library,Cappuccino,Coffee,1,4.50
T100357,2026-01-12 17:33:40,Library,Cold Brew,Coffee,1,4.50
T100358,2026-01-12 17:07:22,Library,Cold Brew,Coffee,1,4.50
T100359,2026-01-12 17:43:45,Library,Cookie,Pastry,1,2.75
T100359,2026-01-12 17:43:45,Library,Hot Chocolate,Other Drink,1,4.00
T100360,2026-01-12 17:15:19,Library,Cold Brew,Coffee,1,4.50
T100361,2026-01-12 17:24:26,Library,Tea,Tea,1,3.50
T100361,2026-01-12 17:24:26,Library,Cold Brew,Coffee,1,4.50
T100362,2026-01-12 17:58:41,Library,Latte,Coffee,1,4.75
T100362,2026-01-12 17:58:41,Library,Cappuccino,Coffee,1,4.50
T100362,2026-01-12 17:58:41,Library,Breakfast Sandwich,Food,1,6.75
T100363,2026-01-12 17:55:22,Library,Cold Brew,Coffee,1,4.50
T100363,2026-01-12 17:55:22,Library,Hot Chocolate,Other Drink,1,4.00
T100363,2026-01-12 17:55:22,Library,Cold Brew,Coffee,1,4.50
T100364,2026-01-12 18:36:07,Library,Tea,Tea,3,3.50
T100365,2026-01-12 18:34:52,Library,Muffin,Pastry,1,3.50
T100365,2026-01-12 18:34:52,Library,Latte,Coffee,1,4.75
T100366,2026-01-12 18:47:53,Library,Cappuccino,Coffee,1,4.50
T100366,2026-01-12 18:47:53,Library,Drip Coffee,Coffee,1,3.25
T100367,2026-01-12 18:55:52,Library,Cookie,Pastry,1,2.75
T100368,2026-01-12 18:51:15,Library,Muffin,Pastry,1,3.50
T100369,2026-01-12 18:55:45,Library,Cold Brew,Coffee,1,4.50
T100369,2026-01-12 18:55:45,Library,Bagel,Food,1,4.25
T100370,2026-01-12 18:51:03,Library,Tea,Tea,1,3.50
T100371,2026-01-12 18:10:20,Library,Cappuccino,Coffee,1,4.50
T100371,2026-01-12 18:10:20,Library,Cookie,Pastry,1,2.75
T100371,2026-01-12 18:10:20,Library,Cookie,Pastry,1,2.75
T100371,2026-01-12 18:10:20,Library,Muffin,Pastry,1,3.50
T100372,2026-01-12 18:03:17,Library,Latte,Coffee,1,4.75
T100372,2026-01-12 18:03:17,Library,Cappuccino,Coffee,1,4.50
T100373,2026-01-12 18:53:15,Library,Hot Chocolate,Other Drink,1,4.00
T100373,2026-01-12 18:53:15,Library,Tea,Tea,1,3.50
T100374,2026-01-12 07:17:44,Student Union,Cappuccino,Coffee,2,4.50
T100374,2026-01-12 07:17:44,Student Union,Latte,Coffee,1,4.75
T100374,2026-01-12 07:17:44,Student Union,Bagel,Food,1,4.25
T100375,2026-01-12 07:46:29,Student Union,Muffin,Pastry,1,3.50
T100375,2026-01-12 07:46:29,Student Union,Bagel,Food,1,4.25
T100376,2026-01-12 07:27:52,Student Union,Latte,Coffee,1,4.75
T100377,2026-01-12 07:21:35,Student Union,Hot Chocolate,Other Drink,1,4.00
T100378,2026-01-12 08:54:10,Student Union,Drip Coffee,Coffee,2,3.25
T100379,2026-01-12 08:12:44,Student Union,Breakfast Sandwich,Food,1,6.75
T100379,2026-01-12 08:12:44,Student Union,Breakfast Sandwich,Food,1,6.75
T100379,2026-01-12 08:12:44,Student Union,Latte,Coffee,1,4.75
T100380,2026-01-12 08:42:57,Student Union,Drip Coffee,Coffee,1,3.25
T100380,2026-01-12 08:42:57,Student Union,Muffin,Pastry,1,3.50
T100381,2026-01-12 08:27:41,Student Union,Drip Coffee,Coffee,1,3.25
T100382,2026-01-12 08:04:08,Student Union,Tea,Tea,1,3.50
T100382,2026-01-12 08:04:08,Student Union,Drip Coffee,Coffee,1,3.25
T100383,2026-01-12 09:52:48,Student Union,Croissant,Pastry,1,3.75
T100383,2026-01-12 09:52:48,Student Union,Drip Coffee,Coffee,1,3.25
T100383,2026-01-12 09:52:48,Student Union,Latte,Coffee,1,4.75
T100384,2026-01-12 09:47:09,Student Union,Croissant,Pastry,1,3.75
T100384,2026-01-12 09:47:09,Student Union,Latte,Coffee,1,4.75
T100384,2026-01-12 09:47:09,Student Union,Drip Coffee,Coffee,1,3.25
T100385,2026-01-12 09:46:24,Student Union,Cappuccino,Coffee,1,4.50
T100386,2026-01-12 09:15:17,Student Union,Latte,Coffee,1,4.75
T100386,2026-01-12 09:15:17,Student Union,Muffin,Pastry,1,3.50
T100387,2026-01-12 09:44:01,Student Union,Croissant,Pastry,1,3.75
T100387,2026-01-12 09:44:01,Student Union,Tea,Tea,1,3.50
T100388,2026-01-12 09:47:25,Student Union,Drip Coffee,Coffee,1,3.25
T100389,2026-01-12 09:15:31,Student Union,Latte,Coffee,1,4.75
T100390,2026-01-12 09:04:33,Student Union,Drip Coffee,Coffee,1,3.25
T100390,2026-01-12 09:04:33,Student Union,Latte,Coffee,1,4.75
T100390,2026-01-12 09:04:33,Student Union,Bagel,Food,1,4.25
T100391,2026-01-12 09:34:43,Student Union,Cold Brew,Coffee,2,4.50
T100392,2026-01-12 10:05:19,Student Union,Breakfast Sandwich,Food,2,6.75
T100393,2026-01-12 10:09:34,Student Union,Hot Chocolate,Other Drink,1,4.00
T100394,2026-01-12 10:41:43,Student Union,Latte,Coffee,1,4.75
T100394,2026-01-12 10:41:43,Student Union,Breakfast Sandwich,Food,1,6.75
T100395,2026-01-12 10:15:05,Student Union,Drip Coffee,Coffee,1,3.25
T100395,2026-01-12 10:15:05,Student Union,Drip Coffee,Coffee,1,3.25
T100395,2026-01-12 10:15:05,Student Union,Drip Coffee,Coffee,1,3.25
T100396,2026-01-12 10:31:22,Student Union,Bagel,Food,1,4.25
T100397,2026-01-12 10:10:23,Student Union,Bagel,Food,1,4.25
T100398,2026-01-12 10:56:07,Student Union,Drip Coffee,Coffee,1,3.25
T100398,2026-01-12 10:56:07,Student Union,Latte,Coffee,1,4.75
T100399,2026-01-12 10:45:36,Student Union,Cold Brew,Coffee,1,4.50
T100399,2026-01-12 10:45:36,Student Union,Drip Coffee,Coffee,1,3.25
T100400,2026-01-12 10:10:23,Student Union,Muffin,Pastry,1,3.50
T100401,2026-01-12 10:43:46,Student Union,Muffin,Pastry,1,3.50
T100402,2026-01-12 10:54:55,Student Union,Drip Coffee,Coffee,1,3.25
T100403,2026-01-12 10:58:09,Student Union,Breakfast Sandwich,Food,1,6.75
T100404,2026-01-12 10:51:58,Student Union,Croissant,Pastry,1,3.75
T100404,2026-01-12 10:51:58,Student Union,Latte,Coffee,1,4.75
T100405,2026-01-12 11:50:19,Student Union,Latte,Coffee,1,4.75
T100405,2026-01-12 11:50:19,Student Union,Cookie,Pastry,3,2.75
T100406,2026-01-12 11:49:12,Student Union,Tea,Tea,1,3.50
T100406,2026-01-12 11:49:12,Student Union,Latte,Coffee,2,4.75
T100407,2026-01-12 11:01:14,Student Union,Croissant,Pastry,1,3.75
T100408,2026-01-12 11:00:21,Student Union,Croissant,Pastry,1,3.75
T100409,2026-01-12 11:46:19,Student Union,Tea,Tea,1,3.50
T100410,2026-01-12 11:31:03,Student Union,Latte,Coffee,1,4.75
T100410,2026-01-12 11:31:03,Student Union,Drip Coffee,Coffee,1,3.25
T100410,2026-01-12 11:31:03,Student Union,Breakfast Sandwich,Food,1,6.75
T100410,2026-01-12 11:31:03,Student Union,Bagel,Food,1,4.25
T100411,2026-01-12 11:32:08,Student Union,Cold Brew,Coffee,1,4.50
T100411,2026-01-12 11:32:08,Student Union,Drip Coffee,Coffee,1,3.25
T100412,2026-01-12 11:08:15,Student Union,Breakfast Sandwich,Food,2,6.75
T100413,2026-01-12 11:25:44,Student Union,Cappuccino,Coffee,1,4.50
T100413,2026-01-12 11:25:44,Student Union,Latte,Coffee,2,4.75
T100414,2026-01-12 11:08:49,Student Union,Drip Coffee,Coffee,1,3.25
T100414,2026-01-12 11:08:49,Student Union,Cold Brew,Coffee,1,4.50
T100415,2026-01-12 11:07:34,Student Union,Bagel,Food,1,4.25
T100416,2026-01-12 11:29:16,Student Union,Drip Coffee,Coffee,1,3.25
T100416,2026-01-12 11:29:16,Student Union,Cappuccino,Coffee,1,4.50
T100417,2026-01-12 11:38:02,Student Union,Breakfast Sandwich,Food,1,6.75
T100418,2026-01-12 11:45:15,Student Union,Cold Brew,Coffee,1,4.50
T100418,2026-01-12 11:45:15,Student Union,Cappuccino,Coffee,1,4.50
T100418,2026-01-12 11:45:15,Student Union,Latte,Coffee,2,4.75
T100419,2026-01-12 11:54:28,Student Union,Tea,Tea,1,3.50
T100420,2026-01-12 11:06:51,Student Union,Drip Coffee,Coffee,1,3.25
T100420,2026-01-12 11:06:51,Student Union,Bagel,Food,1,4.25
T100421,2026-01-12 12:58:11,Student Union,Cold Brew,Coffee,1,4.50
